id,episode,action_level,action_y,action_x,action_z,action_w,reward,done,                      timestamp,collision_status,vehicle_pos_x,vehicle_pos_y,vehicle_pos_z,pitch,roll,yaw,vehicle_vel_x,vehicle_vel_y,                      vehicle_vel_z,pitch_vel,roll_vel,yaw_vel,vehicle_acc_x,vehicle_acc_y,vehicle_acc_z,pitch_acc,roll_acc,yaw_acc
1301,23,1,-0.010452449321746826,0.1251392364501953,0.75,0.0,0.22867256139147857,0.0,1543723465014933760,0,-0.7148492336273193,-0.4037657380104065,-1.6978148221969604,-0.03171022694465173,-0.043125738844051666,-0.0008724269047616386,0.01148652471601963,0.3975253105163574,0.8030536770820618,0.02934289537370205,0.02809726819396019,-1.843017162173055e-05,0.34693294763565063,-0.4736805260181427,-1.1143732070922852,0.25965169072151184,0.011978712864220142,-5.46889532415662e-06
1302,23,1,-0.025680959224700928,0.13459980487823486,0.75,0.0,0.23723280154682932,0.0,1543723465197937664,0,-0.7079242467880249,-0.337697833776474,-1.5436643362045288,-0.028550976081565396,-0.04012646999048031,-0.0010074545510711135,0.06568881124258041,0.3220227062702179,0.802569568157196,0.028471386060118675,0.022055480629205704,-1.3822437722410541e-05,0.3124099671840668,-0.4408043324947357,-1.1228265762329102,0.19945432245731354,0.05258660763502121,-4.5124174903321546e-06
1303,23,1,-0.027969777584075928,0.1614862084388733,0.75,0.0,0.24631100989397403,0.0,1543723465377941504,0,-0.6917083263397217,-0.2856121063232422,-1.3920608758926392,-0.0291756596814531,-0.03523494459722274,-0.0009838814935835163,0.11709195375442505,0.255243182182312,0.805169403553009,0.03112126886844635,0.010985522530972958,-6.841823505965294e-06,0.31859469413757324,-0.3868531584739685,-1.1153831481933594,0.06211274489760399,0.15598903596401215,-4.7381531658174936e-06
1304,23,1,-0.038468003273010254,0.18040740489959717,0.75,0.0,0.2563086083382549,0.0,1543723465560945408,0,-0.665637731552124,-0.24430084228515625,-1.23822820186615,-0.02928804463768323,-0.03167753627295707,-0.000979900343514259,0.170142263174057,0.1948273479938507,0.803764283657074,0.025317836552858353,0.013159145601093769,-4.710868779511657e-06,0.31996461749076843,-0.3477409780025482,-1.120253562927246,0.14659535884857178,0.1345844268798828,-1.2832450011046603e-05
1305,23,1,-0.038468003273010254,0.18431371450424194,0.75,0.0,0.26720366064695145,0.0,1543723465743949312,0,-0.6299993991851807,-0.2134249210357666,-1.0847184658050537,-0.026598157785703642,-0.027070630679985865,-0.0010592320710628243,0.2205771654844284,0.14189042150974274,0.8016144037246704,0.026400404050946236,0.020730454474687576,-7.2029342845780775e-06,0.2908225655555725,-0.29738256335258484,-1.1251020431518555,0.018494708463549614,0.04518503323197365,-2.4006119929254055e-05
1306,23,1,0.012649774551391602,0.18431371450424194,0.75,0.0,0.2793161820689873,0.0,1543723465929953280,0,-0.584842324256897,-0.190683975815773,-0.9292349219322205,-0.02265768649346311,-0.013526932813603754,-0.001139642252574188,0.2655802369117737,0.10574807971715927,0.7958523035049438,0.044032953679561615,0.022319450974464417,-2.2059024558984675e-05,0.2480354905128479,-0.1498298943042755,-1.1364564895629883,-0.5502163767814636,0.0031421317253261805,-9.015280738822185e-06
1307,23,1,0.021988272666931152,0.0629129409790039,0.75,0.0,0.2923136301342765,0.0,1543723466112957184,0,-0.5340474843978882,-0.1730480194091797,-0.7776069045066833,0.0025783865749797715,-0.006538861240732433,-0.0013977803325876802,0.28149253129959106,0.08851870894432068,0.7879713177680969,0.02269032597541809,0.08019580692052841,-7.803299376973882e-05,-0.026194017380475998,-0.07239880412817001,-1.1552295684814453,-0.19591861963272095,-0.7222830653190613,0.00012530901585705578
1308,23,1,0.024856925010681152,0.060868263244628906,0.75,0.0,0.30780812832081045,0.0,1543723466313961472,0,-0.4786793291568756,-0.15624982118606567,-0.6133546233177185,0.010379186694933928,-0.003172420435017533,-0.0014498617943609691,0.26617318391799927,0.07940204441547394,0.7631512880325317,0.0096241794526577,0.011541296727955341,-4.422979327500798e-05,-0.11390905827283859,-0.034942712634801865,-1.158935546875,-0.03567616641521454,-0.1690881997346878,0.0001611207699170336
1309,23,1,0.027847766876220703,0.047531843185424805,0.75,0.0,0.32305559211651075,0.0,1543723466496965376,0,-0.4318004846572876,-0.1421099156141281,-0.46645674109458923,0.013146656981243668,-0.0014515145638093426,-0.0014626728601462664,0.24428322911262512,0.07550214231014252,0.7648671865463257,0.00559154711663723,0.0016643740236759186,-2.360928920097649e-05,-0.1436547487974167,-0.015801601111888885,-1.0958642959594727,-0.04595039412379265,-0.13081152737140656,9.007920016301796e-05
1310,23,1,0.037125229835510254,0.038132309913635254,0.75,0.0,0.33986928145145756,0.0,1543723466679969280,0,-0.38924023509025574,-0.1283772587776184,-0.3188576400279999,0.01404843508596879,0.0008809995548279509,-0.0014666682442896852,0.21925941109657288,0.07535269856452942,0.7575188875198364,-0.00868813693523407,0.00832032784819603,-1.2725548913294915e-05,-0.20159101486206055,0.013013966381549835,-4.532488822937012,-4.486328125,3.602444887161255,4.748898936668411e-05
1311,23,1,0.037125229835510254,0.0318760871887207,0.75,0.0,0.3578667290443539,0.0,1543723466865973248,0,-0.3509399890899658,-0.11429163813591003,-0.1756928712129593,0.014049157328396702,0.0011647176656703166,-0.0014678407894382032,0.19235077500343323,0.07645951211452484,0.7555853724479675,-0.01172570139169693,-0.0023377258330583572,2.0293250599934254e-06,-0.2016969621181488,0.01717052422463894,-4.514718055725098,-4.831450939178467,2.9918830394744873,-1.01298110166681e-05
1312,23,1,0.037125229835510254,0.027756154537200928,0.75,0.0,0.37713448638398,0.0,1543723467045977088,0,-0.31854456663131714,-0.10044195502996445,-0.03675677999854088,0.012949790303467663,0.0011452233493299555,-0.0014675458450203013,0.16794215142726898,0.07764007151126862,0.7782020568847656,0.005528284702450037,-0.014385971240699291,8.105651431833394e-06,-0.13985475897789001,0.012316563166677952,-0.9458198547363281,-0.5243216753005981,-0.03214961290359497,-2.18971381400479e-05
1313,23,1,0.0349888801574707,0.056076884269714355,0.75,0.0,0.39939266447729627,0.0,1543723467225980928,0,-0.28998124599456787,-0.0863584354519844,0.10791238397359848,0.005576761220297013,0.0008126911429363151,-0.0014699215334037432,0.15165062248706818,0.0788683146238327,0.7866862416267395,-0.0014055038336664438,-0.025193408131599426,8.46821512823226e-06,-0.07395654916763306,0.01057521440088749,-3.2181854248046875,-2.9645941257476807,3.605787992477417,-2.1662759536411613e-05
1314,23,1,0.028275012969970703,0.07533377408981323,0.75,0.0,0.42672629572825227,0.0,1543723467423985152,0,-0.26069843769073486,-0.07078259438276291,0.2652337849140167,-0.00031585965143241657,-0.0011554639924495815,-0.001463285180589212,0.1469949334859848,0.0779850110411644,0.7140312194824219,-0.06046094745397568,0.10583870112895966,1.3144902368367184e-05,0.009150746278464794,-0.015482185408473015,-5.826484680175781,-3.4240732192993164,8.373024940490723,0.0004327984352130443
1315,23,1,0.023666739463806152,0.10405129194259644,0.75,0.0,0.45345475510562183,0.0,1543723467600988928,0,-0.234485924243927,-0.05727129802107811,0.4006233513355255,-0.007722227303722919,-0.00203328533626742,-0.001440841311757914,0.15237560868263245,0.07451767474412918,0.785338282585144,0.001587444799952209,-0.035681866109371185,2.6067846192745492e-05,0.08131656795740128,-0.02195158414542675,-0.898524284362793,-0.33376166224479675,0.30569982528686523,-8.825311670079827e-05
