Iteration,IRLRewardMax,EnvExecTime,ProcessExecTime,AbsLearnSignal,LossBefore,MeanKLBefore,MeanKL,Time,IRLMedianLogQtau,IRLAverageExpertEnergy,AveragePolicyStd,ExplainedVariance,AverageReturn,Entropy,AverageDiscountedReturn,IRLAverageLogQtau,Perplexity,MinReturn,IRLAverageExpertLogQtau,LossAfter,OriginalTaskAverageReturn,IRLAverageEnergy,StdReturn,dLoss,IRLRewardMean,PolicyExecTime,IRLLoss,MaxReturn,IRLRewardMin,ItrTime,IRLMedianExpertLogQtau,NumTrajs
311,3.358073,0.02663254737854004,0.00489044189453125,0.5645396358956716,-0.051016122,0.0,0.009340761,436.4307482242584,-0.19111153,-0.4840564,0.4030166,0.7910379152215359,-214.92046067118645,0.5101613,-136.44672190337678,-0.4633784,1.6655598,-244.86137461662292,-5.1360483,-0.06616425,-573.2833761417216,2.1492045,37.19713280473187,0.015148126,-2.1492045,0.05523228645324707,0.3084768,-108.95476424694061,-3.7113197,1.3738455772399902,-2.1175537,10
312,0.67417955,0.03130030632019043,0.00640106201171875,0.8772185741839655,-0.051951583,0.0,0.006366918,437.81300354003906,-0.2386088,-1.6524118,0.40680453,0.8839443322028078,-223.8679312735796,0.51951593,-141.07299898221075,-0.5192882,1.6812136,-250.863667845726,-5.0535774,-0.06366269,-608.7017671803499,2.2386792,19.44493366607451,0.011711109,-2.2386792,0.06173133850097656,0.3002153,-196.7919923067093,-3.7218268,1.3763456344604492,-2.1222818,10
313,2.8271444,0.027144432067871094,0.005312919616699219,0.7967082986491023,-0.050953377,0.0,0.009543553,439.22844314575195,-0.26650777,-1.4113867,0.40276384,0.8953716488372497,-253.17364928871393,0.50953376,-162.82040486220154,-0.53934807,1.6645149,-293.66706013679504,-5.5779657,-0.0768378,-617.6346187005277,2.5317364,27.289600761346954,0.025884423,-2.5317364,0.05507016181945801,0.2632314,-211.01723730564117,-3.7349992,1.4099993705749512,-2.4808762,10
314,2.9132116,0.02655816078186035,0.005203962326049805,0.6432567004775649,-0.0514378,0.0,0.00657452,440.6194064617157,-0.25198784,-0.94237226,0.4047197,0.7709276801744596,-233.84116882830858,0.51437795,-149.99300272801256,-0.518194,1.6725978,-378.29937767982483,-5.667221,-0.067218006,-637.8880736535323,2.3384116,55.437057620495146,0.015780207,-2.3384116,0.053752899169921875,0.28581554,-177.4315663576126,-4.128377,1.383368968963623,-2.5761657,10
315,3.8427496,0.026545047760009766,0.005601644515991211,0.6751574322737063,-0.04998524,0.0,0.009730377,442.0017511844635,-0.22906369,-0.3749229,0.3988834,0.7116377365934956,-218.93431017249821,0.49985254,-140.68405399326772,-0.52113307,1.6484782,-240.9872498512268,-5.4432445,-0.08061734,-570.9648979763193,2.1893432,28.75224245864099,0.030632097,-2.1893432,0.05413198471069336,0.30903375,-138.18901346623898,-3.6486754,1.3725295066833496,-2.3541265,10
316,-0.46182573,0.027873516082763672,0.005624294281005859,0.8451846382712579,-0.05248237,0.0,0.008016972,443.40723299980164,-0.27824712,-1.7390145,0.40896946,0.8764121279559555,-265.9439943492413,0.5248237,-166.0580701729169,-0.5536659,1.6901609,-303.22715866565704,-5.3494062,-0.07797211,-609.0379970483506,2.65944,34.579809220327014,0.025489736,-2.65944,0.05377078056335449,0.24928787,-191.71844339370728,-3.9199412,1.399120569229126,-2.3686113,10
317,3.3281305,0.026722431182861328,0.004702091217041016,0.7906483604654313,-0.05296285,0.0,0.009884926,444.7784330844879,-0.26272118,-0.62764233,0.4109392,0.3056601417778151,-231.30521765351295,0.5296284,-148.4217355922936,-0.52151537,1.6983011,-322.75655794143677,-5.4252625,-0.07413092,-635.6641156396497,2.3130522,58.18459058186172,0.021168072,-2.3130522,0.0546114444732666,0.3027969,-156.87069010734558,-4.273655,1.365562915802002,-2.4320774,10
318,1.7232636,0.02628493309020996,0.005556344985961914,0.8282983251894941,-0.053946268,0.0,0.006472294,446.2050359249115,-0.28129563,-1.1798971,0.41500044,0.8603947243582819,-220.02774627506733,0.53946286,-139.3783610270462,-0.53754944,1.7150854,-237.710440158844,-4.814724,-0.07007541,-588.8991851037408,2.2002773,13.635623330126998,0.01612914,-2.2002773,0.05240678787231445,0.28365165,-200.22918260097504,-3.6458957,1.4196884632110596,-2.0132074,10
319,-0.18144417,0.02732396125793457,0.0049173831939697266,0.6944586156506212,-0.055712376,0.0,0.00952395,447.64138770103455,-0.2782424,-1.908864,0.42239478,0.758862429073227,-240.42941056340933,0.55712366,-157.02021581598274,-0.5463081,1.7456442,-347.79490768909454,-4.6404915,-0.08046076,-632.3674634054851,2.4042943,58.033292347777916,0.024748381,-2.4042943,0.05780911445617676,0.26834184,-165.1290798187256,-4.3068814,1.430527687072754,-1.9333295,10
320,1.8704667,0.02600693702697754,0.0049364566802978516,0.8018276882521856,-0.056509368,0.0,0.008493076,449.06334614753723,-0.3254544,-1.0548884,0.4257746,0.8970051926961367,-249.49449612647294,0.5650935,-158.85493179083826,-0.6045953,1.7596123,-283.5086748600006,-4.39051,-0.076850496,-598.2832674539734,2.4949448,29.88487415471334,0.020341128,-2.4949448,0.05879974365234375,0.29268312,-181.6367912441492,-4.282747,1.4166460037231445,-1.7790513,10
321,2.0719922,0.02805018424987793,0.005392313003540039,0.701912816389872,-0.054104056,0.0,0.009278887,450.4475259780884,-0.28078943,-0.71171343,0.41565564,0.8765153199340556,-231.51669791787862,0.5410405,-147.3612064399769,-0.55195385,1.7177932,-290.38586127758026,-4.5691657,-0.07842414,-600.628035284474,2.315167,26.094430282866814,0.024320085,-2.315167,0.05328083038330078,0.30257583,-177.36882583796978,-4.0357814,1.3774919509887695,-1.829446,10
322,0.7418005,0.027275800704956055,0.005172252655029297,0.8175831194188309,-0.056493003,0.0,0.008652942,451.8399155139923,-0.30011523,-1.5959536,0.425705,0.9370125014327952,-223.00227867811918,0.5649299,-136.61154862283416,-0.5490803,1.7593244,-262.76219260692596,-4.3127007,-0.07525218,-586.8586076685502,2.230023,16.55954294896095,0.01875918,-2.230023,0.05506634712219238,0.28471914,-204.1768146008253,-3.438548,1.3848133087158203,-1.7255087,10
323,2.7415113,0.028237581253051758,0.0052912235260009766,0.7065063920507537,-0.056500904,0.0,0.009438482,453.2201507091522,-0.32046735,-0.19858705,0.4257388,0.9573621685610946,-217.1977824807167,0.5650091,-134.8330140956743,-0.5927308,1.7594638,-254.17690217494965,-4.3963513,-0.079426,-558.5988563638952,2.1719775,22.118893497851058,0.022925094,-2.1719775,0.051171302795410156,0.33436912,-169.2656730413437,-3.5510192,1.374800682067871,-1.7797092,10
324,1.462952,0.026144027709960938,0.0047566890716552734,0.724836711225803,-0.05623751,0.0,0.0074279117,454.6317961215973,-0.2766054,-0.94077045,0.42461875,0.8858239685486349,-236.24292301833628,0.5623751,-149.92516967743677,-0.5417499,1.7548355,-275.0594139099121,-4.6347795,-0.07327941,-587.9936240229054,2.3624291,37.01616510195096,0.0170419,-2.3624291,0.05255436897277832,0.28378254,-146.53521706163883,-3.7337492,1.4061658382415771,-1.9296569,10
325,0.016361758,0.026651859283447266,0.005667448043823242,0.7996438043998982,-0.05368294,0.0,0.008000001,456.07653975486755,-0.2564974,-1.9809335,0.413909,0.889671874030235,-248.10663268715143,0.5368295,-162.56205009304327,-0.5401285,1.7105749,-283.3573738336563,-4.750772,-0.074597284,-599.9103471294732,2.4810665,36.48988675279549,0.020914346,-2.4810665,0.05292034149169922,0.26346946,-184.8214573264122,-4.043197,1.4392340183258057,-1.9302967,10
326,0.79511726,0.02667236328125,0.00482177734375,0.7923329894567087,-0.053588975,0.0,0.009345446,457.5070266723633,-0.25207907,-2.0960505,0.41352034,0.9218239528692103,-227.14063508957625,0.5358896,-147.28311979205552,-0.5122909,1.7089679,-285.701335310936,-4.910532,-0.0691337,-612.9741657293009,2.2714064,30.060382812443663,0.015544724,-2.2714064,0.05447101593017578,0.28404072,-191.422656416893,-3.9110835,1.4206948280334473,-2.0328689,10
327,2.4467278,0.0272824764251709,0.004927635192871094,0.8367960821428843,-0.05336805,0.0,0.0064410935,458.8892674446106,-0.26012117,-2.2172868,0.41260767,0.7456795253498283,-245.06481248140335,0.53368044,-154.09088360269976,-0.5258808,1.7051966,-293.9939513206482,-5.3123174,-0.068987586,-620.1083244737381,2.4506483,48.12988296938587,0.015619535,-2.4506483,0.05404376983642578,0.26708263,-162.90912979841232,-3.7511923,1.3762919902801514,-2.3165424,10
328,0.86273736,0.02586960792541504,0.004728794097900391,0.75283384434294,-0.05338792,0.0,0.007566648,460.2773406505585,-0.25075674,-1.133054,0.4126897,0.9074709601690876,-241.93853665590285,0.5338792,-150.5874150033468,-0.52792335,1.7055357,-276.85309958457947,-4.97528,-0.07318716,-592.5722608164986,2.4193852,29.26122409579534,0.019799236,-2.4193852,0.05393195152282715,0.30537826,-183.4730930775404,-3.3742666,1.381082534790039,-2.0676227,10
329,0.041509837,0.02690720558166504,0.006135702133178711,0.7621543608826801,-0.05161663,0.0,0.0068929777,461.64869689941406,-0.2556118,-2.1473026,0.40544412,0.7000066505833791,-241.8550791427493,0.5161662,-152.47737298178822,-0.51425457,1.6755915,-289.50408124923706,-5.374665,-0.06830498,-639.9481898869974,2.4185507,41.160301141521366,0.016688347,-2.4185507,0.05256009101867676,0.26094222,-173.10469961166382,-3.6671746,1.3652687072753906,-2.302909,10
330,0.76303005,0.027075529098510742,0.004788398742675781,0.7709342206578306,-0.053226348,0.0,0.006712807,463.06821632385254,-0.2563768,-2.3762126,0.41202348,0.8946912230938978,-231.75856939256192,0.53226364,-149.84181850502225,-0.514395,1.7027824,-263.1043481826782,-5.251534,-0.07527812,-598.9553492025358,2.3175857,21.862268782764982,0.02205177,-2.3175857,0.053247928619384766,0.2522546,-191.96584117412567,-3.7934103,1.411257028579712,-2.2881646,10
331,1.3760101,0.02774643898010254,0.005181789398193359,0.8568442570033314,-0.053217743,0.0,0.009160823,464.44969272613525,-0.26154113,-1.5811868,0.4119881,0.865599829482351,-230.04113499969245,0.5321775,-145.49317475082208,-0.5583277,1.7026358,-262.0268796682358,-5.3485475,-0.07147645,-575.9218401191295,2.3004115,24.37047844775289,0.01825871,-2.3004115,0.06001687049865723,0.293287,-193.67679703235626,-3.5892863,1.3759033679962158,-2.346187,10
332,0.6243299,0.02831411361694336,0.005026340484619141,0.8819830758852405,-0.053332437,0.0,0.008512309,465.8793258666992,-0.23827675,-1.5064588,0.41246074,0.8512962680896085,-251.25056038051844,0.53332424,-159.64296171801726,-0.5069281,1.7045894,-274.8508026599884,-5.1393776,-0.07575151,-621.9847104470962,2.5125055,23.74882477267729,0.022419076,-2.5125055,0.08444809913635254,0.2692608,-208.29023253917694,-3.8766284,1.4222707748413086,-2.214677,10
333,1.208067,0.02803516387939453,0.005079507827758789,0.8394535589236316,-0.056194473,0.0,0.007137553,467.32207679748535,-0.3072824,-1.568983,0.42443612,0.9242123637788167,-239.55944386422635,0.56194484,-148.8388174891989,-0.6122025,1.7540807,-257.76548624038696,-5.1141458,-0.06839574,-617.5533463824995,2.3955946,14.651494759063901,0.012201268,-2.3955946,0.05746769905090332,0.28059232,-211.05630093812943,-3.7509646,1.4371514320373535,-2.302672,10
334,0.13700145,0.02658987045288086,0.005020618438720703,0.6770955678980815,-0.051581547,0.0,0.008383693,468.7213509082794,-0.25679466,-2.2987967,0.40530193,0.9024136665102134,-234.91459427177907,0.5158154,-153.62755109407416,-0.52035993,1.6750036,-270.01676976680756,-5.425055,-0.065128244,-617.404709909429,2.349146,26.427973319896935,0.013546698,-2.349146,0.055795907974243164,0.26016688,-165.99061977863312,-3.9794502,1.3931334018707275,-2.3697734,10
335,1.723453,0.03223443031311035,0.006363391876220703,0.7569180713275742,-0.048997633,0.0,0.008019066,470.0868556499481,-0.21783492,-1.2796977,0.39496338,0.9249629329083067,-232.13756870925425,0.48997638,-149.18794117339627,-0.5083835,1.6322776,-290.71980834007263,-5.7351165,-0.070183694,-584.8066524543642,2.3213754,33.19019752663557,0.021186061,-2.3213754,0.059308528900146484,0.29273033,-172.18716916441917,-4.1099124,1.3584070205688477,-2.4946203,10
336,1.5084836,0.02606058120727539,0.00543212890625,0.736103293665491,-0.048493285,0.0,0.009773348,471.47365713119507,-0.212051,-2.4625168,0.3929763,0.9018186301545207,-239.28755011558533,0.48493287,-155.68623973352712,-0.48409724,1.624066,-304.3240215778351,-5.6565576,-0.0713735,-619.1169190704306,2.3928754,39.4945115895034,0.022880215,-2.3928754,0.05509495735168457,0.2632899,-171.62105703353882,-4.1771564,1.3781154155731201,-2.4110937,10
337,1.4980464,0.025867223739624023,0.005198478698730469,0.7694369825482533,-0.04925537,0.0,0.008598621,472.86887979507446,-0.20969161,-2.3576324,0.3959826,0.9008851864734158,-245.40542561411857,0.4925536,-162.40766022028558,-0.48558676,1.6364899,-283.6840994954109,-5.582174,-0.071873024,-622.0599400455585,2.454054,40.66697160492392,0.022617653,-2.454054,0.0547177791595459,0.2534164,-138.34826838970184,-4.2319174,1.3888318538665771,-2.3810568,10
338,1.4528074,0.031232833862304688,0.006246805191040039,0.7680151319925677,-0.049800284,0.0,0.009645239,474.2670223712921,-0.1883708,-1.1477485,0.39814642,0.9021538508356347,-236.7904549047351,0.49800298,-148.5791714612834,-0.4661638,1.645432,-282.9720046520233,-5.485863,-0.06929152,-618.1349017659618,2.3679044,31.89982562002844,0.019491233,-2.3679044,0.05801558494567871,0.28772315,-168.67371551692486,-4.01892,1.3880493640899658,-2.3292055,10
339,-0.45081455,0.026572465896606445,0.005094289779663086,0.8930600606952441,-0.05106727,0.0,0.009733893,475.64163613319397,-0.2340455,-2.3990755,0.4032229,0.852454673002027,-237.68140864372253,0.5106727,-154.89441956636762,-0.53064287,1.6664118,-276.01157426834106,-5.39695,-0.07549309,-616.0766279573554,2.3768141,20.959476323207678,0.02442582,-2.3768141,0.0584566593170166,0.26472366,-191.3343341946602,-4.556817,1.3670799732208252,-2.3031507,10
340,3.6677463,0.026575088500976562,0.006070613861083984,0.8378169441160289,-0.05081554,0.0,0.009530474,477.0015985965729,-0.25103813,-0.8412425,0.40220916,0.7187807590521045,-219.36432993710042,0.5081554,-133.98996027549225,-0.5225377,1.6622223,-268.22935247421265,-5.1415305,-0.07191428,-602.0400507963651,2.1936433,37.547539629691386,0.021098737,-2.1936433,0.053403615951538086,0.32095137,-156.6071304678917,-3.5932045,1.3532466888427734,-2.1404934,10
341,0.7043698,0.02624678611755371,0.0048220157623291016,0.778457561167863,-0.05208445,0.0,0.00650881,478.36278462409973,-0.25050348,-2.1519446,0.4073453,0.8918725349252283,-255.13081787377595,0.52084446,-163.4253335857092,-0.5114105,1.6834487,-290.05943179130554,-4.788826,-0.07144299,-610.8531204351373,2.5513082,22.82160066640376,0.019358542,-2.5513082,0.053810834884643555,0.24773358,-222.27549317479134,-3.887096,1.354339361190796,-1.9425303,10
342,1.0481305,0.027185678482055664,0.004971504211425781,0.8315055462368411,-0.051374648,0.0,0.006595651,479.72041058540344,-0.26797807,-2.189408,0.40446424,0.9229775411865945,-234.63306148797272,0.5137463,-150.15671517749126,-0.53849965,1.6715416,-261.3485811948776,-4.8268814,-0.07161643,-607.9885963225684,2.3463306,14.80900304549636,0.020241786,-2.3463306,0.05567479133605957,0.28193215,-215.201327085495,-4.0970154,1.3520419597625732,-1.9416667,10
343,-0.6873983,0.031548261642456055,0.005533456802368164,0.8592917651073678,-0.04970528,0.0,0.009739591,481.1143579483032,-0.23742354,-2.645933,0.39776835,0.8618272151998091,-249.2650928735733,0.4970528,-158.12634227402916,-0.4865545,1.6438693,-284.4106123447418,-4.8594913,-0.064328365,-642.7305053691671,2.492651,36.67437965046322,0.014623083,-2.492651,0.07345867156982422,0.24829774,-190.49380642175674,-3.828432,1.3887107372283936,-1.9317003,10
344,1.1107812,0.027107715606689453,0.005342006683349609,0.898778389187087,-0.047254518,0.0,0.0076268455,482.4851360321045,-0.22877213,-1.4485679,0.3881383,0.6902629943792429,-249.62077000439166,0.4725452,-158.4457087191104,-0.49234036,1.6040717,-292.57050293684006,-5.2755227,-0.06785668,-603.0263266015899,2.496208,42.97470779270826,0.02060216,-2.496208,0.05531120300292969,0.26842028,-178.90212911367416,-3.9136374,1.3625266551971436,-2.1152005,10
345,3.273641,0.027078628540039062,0.00516510009765625,0.7487760441076903,-0.050168976,0.0,0.006440062,483.8238580226898,-0.23515773,-0.35953337,0.39961717,0.7378781286476706,-216.98763914257287,0.50169003,-132.77994562169306,-0.5040483,1.65151,-291.68663024902344,-4.872077,-0.060262877,-555.4378772024158,2.1698766,57.29616833958888,0.010093901,-2.1698766,0.05332541465759277,0.3337088,-110.59430286288261,-3.6805477,1.3293192386627197,-1.9429162,10
346,4.0106483,0.02851414680480957,0.006428241729736328,0.8684958091014424,-0.047157083,0.0,0.0066651646,485.1640019416809,-0.18818724,-1.150074,0.38776034,0.8036976136848215,-220.19156502783298,0.4715709,-139.4435002028982,-0.46630767,1.6025096,-254.11807823181152,-5.2230816,-0.07153325,-591.126714572769,2.2019155,20.930480648971262,0.024376165,-2.2019155,0.05676436424255371,0.29209754,-176.0178021788597,-3.8337555,1.3344099521636963,-2.0836873,10
347,0.0011142641,0.02692127227783203,0.004931449890136719,0.8041165977776208,-0.04967473,0.0,0.0076043224,486.5362882614136,-0.19415937,-2.0931785,0.39764675,0.9530479039562972,-218.14782883375884,0.49674714,-138.09965530580666,-0.45221162,1.6433669,-244.88761615753174,-4.826399,-0.0642019,-608.2865561914217,2.1814785,16.502953052245875,0.014527168,-2.1814785,0.055019378662109375,0.26823837,-196.18238615989685,-3.5075116,1.3662109375,-1.9013832,10
348,0.7457266,0.026732683181762695,0.004765033721923828,0.805373639767738,-0.04749513,0.0,0.007392084,487.87628746032715,-0.23219867,-1.9019864,0.38907334,0.7253517643138373,-261.6120016679168,0.47495118,-160.7300396860122,-0.5047001,1.6079357,-314.40691554546356,-4.925679,-0.06621793,-630.249746233047,2.61612,68.3697436455979,0.018722799,-2.61612,0.05255913734436035,0.25511697,-124.45848669111729,-4.1904464,1.3343360424041748,-1.9247358,10
349,1.8996254,0.025866031646728516,0.004953861236572266,0.7138355810800562,-0.04618633,0.0,0.006710571,489.2530107498169,-0.20267424,-1.1364278,0.38401443,0.6960595856486465,-227.24008933901786,0.4618634,-141.85032650822086,-0.49447215,1.5870285,-279.90794837474823,-5.0554457,-0.0656608,-597.1212428954406,2.2724009,41.946819300404215,0.019474465,-2.2724009,0.05082511901855469,0.2821672,-128.3072103857994,-3.557064,1.3712718486785889,-1.954962,10
350,3.5265415,0.025938749313354492,0.0052869319915771484,0.6805057125557521,-0.045935314,0.0,0.008954797,490.6564450263977,-0.19326803,-0.682724,0.38305172,0.6619649574005035,-222.4114857196808,0.45935333,-138.9823449415523,-0.46601045,1.5830499,-280.90501070022583,-5.110994,-0.080032036,-584.608289323867,2.2241147,57.16516363714419,0.03409672,-2.2241147,0.05497241020202637,0.29564926,-85.28644597530365,-3.7285616,1.3971352577209473,-1.9930815,10
351,2.789483,0.026182174682617188,0.004988670349121094,0.8283554288877527,-0.047095288,0.0,0.009316507,492.0054762363434,-0.177037,-1.5973227,0.38752082,0.8634464402964968,-227.48207082152368,0.47095293,-146.51591737187795,-0.44442323,1.6015196,-251.25765573978424,-4.9153333,-0.0783703,-597.588965642041,2.2748208,19.66146344909889,0.031275015,-2.2748208,0.05199098587036133,0.26364318,-185.76536226272583,-4.591518,1.3436450958251953,-1.9098086,10
