AverageDiscountedReturn,AveragePolicyStd,AbsLearnSignal,Time,Perplexity,MeanKLBefore,Entropy,AverageReturn,StdReturn,Iteration,LossAfter,LossBefore,dLoss,ProcessExecTime,PolicyExecTime,EnvExecTime,ExplainedVariance,OriginalTaskAverageReturn,NumTrajs,MinReturn,IRLLoss,MeanKL,MaxReturn,ItrTime
-666.8157627614888,1.1242899,0.9543144409773925,24646.350609779358,21.190342,0.0,3.0535455,-846.0693850517273,246.9517674446106,1265,-0.010113952,-4.101825e-08,0.010113911,0.0025568008422851562,0.16472983360290527,22.1608624458313,0.34763412648461434,5.836714847635719,2,-1093.021152496338,1.2471648e-05,0.008127721,-599.1176176071167,27.34242606163025
-772.7916225562896,1.1280283,0.9103248919207781,24664.40844488144,21.345848,0.0,3.0608573,-1038.6026821136475,0.0,1266,-0.041135978,-0.0,0.041135978,0.0015716552734375,0.10825324058532715,12.780452251434326,-68.95043783336354,9.610901202580695,1,-1038.6026821136475,0.01599151,0.005282633,-1038.6026821136475,18.053825616836548
-788.957367099553,1.13103,0.8815395675097228,24682.304924726486,21.367031,0.0,3.061849,-1058.4867486953735,0.0,1267,-0.035407607,-0.0,0.035407607,0.0016591548919677734,0.10816693305969238,12.73345422744751,0.8761408753103159,7.166722056475485,1,-1058.4867486953735,0.01134222,0.0073427865,-1058.4867486953735,17.892558813095093
nan,1.1372925,nan,24700.301828861237,21.56571,0.0,3.0711045,nan,nan,1268,nan,nan,nan,0.0017511844635009766,0.09785199165344238,12.753823518753052,nan,nan,1,nan,0.0011403147,0.0,nan,17.990684509277344
-478.7524709583241,1.1372927,nan,24723.512973308563,21.56571,0.0,3.0711045,-573.4042155742645,260.31995272636414,1269,nan,nan,nan,0.0018382072448730469,0.10535383224487305,17.932843446731567,nan,3.1544389668929935,2,-833.7241683006287,0.006625422,0.0,-313.0842628479004,23.206594944000244
-807.3865750469902,1.1372925,0.9193675708083169,24741.744153261185,21.56571,0.0,3.0711045,-1076.0165143013,0.0,1270,-0.007312107,-6.357829e-08,0.007312043,0.0015997886657714844,0.10546350479125977,12.970035076141357,-73.87963788995395,9.24284520093448,1,-1076.0165143013,0.0050084414,0.006723232,-1076.0165143013,18.227291345596313
nan,1.1392778,nan,24768.269939899445,21.679283,0.0,3.0763571,nan,nan,1271,nan,nan,nan,0.0024869441986083984,0.14557528495788574,21.313960552215576,nan,nan,2,nan,0.00027641057,0.0,nan,26.519697904586792
-810.3628512810017,1.1392779,nan,24786.204384803772,21.679283,0.0,3.0763571,-1080.2322854995728,0.0,1272,nan,nan,nan,0.0015957355499267578,0.10199713706970215,12.695953845977783,nan,5.870730325936259,1,-1080.2322854995728,0.00014022567,0.0,-1080.2322854995728,17.930249452590942
-829.3393056724742,1.1392779,0.762114348453514,24804.285808324814,21.679283,0.0,3.0763571,-1100.2228860855103,0.0,1273,-0.009972175,-3.1789146e-08,0.009972143,0.0017185211181640625,0.10881733894348145,12.797916650772095,0.9972427753345402,6.2739421938443956,1,-1100.2228860855103,0.00010916559,0.0042388695,-1100.2228860855103,18.075854301452637
-799.224881876211,1.1343969,0.8519339724661167,24822.368266820908,21.478994,0.0,3.0670755,-1069.1607074737549,0.0,1274,-0.013588015,-3.1789146e-08,0.013587983,0.0016913414001464844,0.1033174991607666,12.952808856964111,0.9973816778795007,8.120433443715875,1,-1069.1607074737549,0.00038998862,0.0062219664,-1069.1607074737549,18.078412532806396
-811.2062116657187,1.136158,0.7858956884958714,24840.430753946304,21.56574,0.0,3.071106,-1080.9617466926575,0.0,1275,-0.04479965,-3.1789146e-08,0.044799615,0.0015692710876464844,0.10825991630554199,12.838785886764526,0.9996485501427799,7.054365970978405,1,-1080.9617466926575,0.00019982606,0.008919627,-1080.9617466926575,18.058399438858032
-804.6792011766115,1.131094,0.8005199434621967,24858.517590761185,21.221724,0.0,3.0550253,-1074.5014605522156,0.0,1276,-0.022855086,7.947286e-09,0.022855094,0.0016667842864990234,0.1104586124420166,12.925681591033936,0.9994533464642847,8.146716667750448,1,-1074.5014605522156,0.0016635509,0.005161718,-1074.5014605522156,18.082385063171387
-774.1105756784386,1.1304992,0.757619198731781,24876.579698085785,21.188345,0.0,3.0534513,-1039.0507035255432,0.0,1277,-0.014327367,3.1789146e-08,0.0143273985,0.0017066001892089844,0.10930728912353516,12.924911975860596,0.9977417132970867,10.704892681499933,1,-1039.0507035255432,0.005865519,0.007874557,-1039.0507035255432,18.0578351020813
-813.2727027946412,1.1326915,0.8732845939337744,24894.51297020912,21.352629,0.0,3.0611749,-1083.5843086242676,0.0,1278,-0.01071771,1.5894573e-08,0.010717725,0.0016641616821289062,0.10912704467773438,12.805481195449829,0.9899920107706693,6.99716733584171,1,-1083.5843086242676,0.0016381952,0.0076265386,-1083.5843086242676,17.92808723449707
-828.237856384373,1.1265188,0.8577469794161384,24912.801572799683,21.117271,0.0,3.0500913,-1098.744541168213,0.0,1279,-0.042871,-0.0,0.042871,0.0016474723815917969,0.10741806030273438,13.03797173500061,0.9969751708168061,6.330489035455087,1,-1098.744541168213,6.000887e-05,0.009262553,-1098.744541168213,18.284515619277954
-811.1453343816718,1.1172518,0.749210586568812,24930.888588666916,20.823046,0.0,3.0360603,-1081.677005290985,0.0,1280,-0.00039636294,-1.5894573e-08,0.00039634705,0.0017697811126708984,0.11065340042114258,12.886580467224121,0.9985974776846136,6.816518413222228,1,-1081.677005290985,0.0048586763,0.0007916443,-1081.677005290985,18.08298087120056
-668.1955256709907,1.1156497,0.9671821072953151,24958.46533846855,20.736025,0.0,3.0318725,-848.1855835914612,209.22941827774048,1281,-0.023103012,-0.0,0.023103012,0.002645730972290039,0.1773052215576172,22.366302490234375,0.34466402900107784,5.987384739710483,2,-1057.4150018692017,0.00013014038,0.0077763945,-638.9561653137207,27.572532176971436
-834.1683033378147,1.1077418,0.8530186241346782,24976.39329147339,20.412985,0.0,3.0161712,-1105.2408599853516,0.0,1282,-0.027272988,3.1789146e-08,0.02727302,0.0017306804656982422,0.10219883918762207,12.68862247467041,0.3155374517722246,5.610553892652093,1,-1105.2408599853516,4.941017e-05,0.009753889,-1105.2408599853516,17.92368769645691
-830.0896695532343,1.1281153,0.8747710159511103,24994.360832691193,21.243269,0.0,3.05604,-1101.0794134140015,0.0,1283,-0.0014373461,-0.0,0.0014373461,0.0016107559204101562,0.09733390808105469,12.86467695236206,0.9918482705018762,8.575397933975793,1,-1101.0794134140015,0.004831241,0.0020698435,-1101.0794134140015,17.963478326797485
nan,1.1281036,nan,25012.33362007141,21.233263,0.0,3.055569,nan,nan,1284,nan,nan,nan,0.0017058849334716797,0.09722328186035156,12.709914207458496,nan,nan,1,nan,0.00010690137,0.0,nan,17.968709468841553
nan,1.1281036,nan,25030.5527009964,21.233263,0.0,3.055569,nan,nan,1285,nan,nan,nan,0.0016050338745117188,0.10202884674072266,12.923133373260498,nan,nan,1,nan,0.01319319,0.0,nan,18.214580059051514
-821.3055727728273,1.1281036,nan,25048.707506656647,21.233263,0.0,3.055569,-1092.2481746673584,0.0,1286,nan,nan,nan,0.0016050338745117188,0.10373854637145996,12.993245124816895,nan,7.886352247659155,1,-1092.2481746673584,0.00020067632,0.0,-1092.2481746673584,18.150537490844727
-782.8557405912092,1.1281036,0.7668008440538487,25066.824229717255,21.233263,0.0,3.055569,-1050.2637114524841,0.0,1287,-0.053705532,3.1789146e-08,0.053705566,0.001596689224243164,0.10708284378051758,12.861797332763672,0.9835274501003092,7.673037347843553,1,-1050.2637114524841,0.004821612,0.0074424883,-1050.2637114524841,18.112632751464844
nan,1.1155051,nan,25084.8537003994,20.682098,0.0,3.0292685,nan,nan,1288,nan,nan,nan,0.0015957355499267578,0.10034894943237305,12.71416974067688,nan,nan,1,nan,0.00010786496,0.0,nan,18.02394151687622
-626.5883789587288,1.1155052,nan,25111.48032951355,20.682098,0.0,3.0292685,-789.2387509346008,286.99110174179077,1289,nan,nan,nan,0.002356290817260742,0.16684603691101074,21.38286542892456,nan,5.002810634294194,2,-1076.2298526763916,0.0056995065,0.0,-502.24764919281006,26.622633934020996
nan,1.1155051,nan,25135.62190747261,20.682093,0.0,3.0292683,nan,nan,1290,nan,nan,nan,0.0022177696228027344,0.12327146530151367,18.86012887954712,nan,nan,2,nan,5.4052845e-05,0.0,nan,24.13749623298645
-567.2288667018365,1.115505,nan,25171.29949903488,20.682102,0.0,3.0292687,-722.2238087654114,388.6715936014407,1291,nan,nan,nan,0.003425121307373047,0.2261059284210205,30.255492687225342,nan,4.665553959259886,3,-1088.1726183891296,0.00022097546,0.0,-184.05999946594238,35.67321848869324
-796.166234778185,1.1155051,0.9065188920074697,25189.49111866951,20.682098,0.0,3.0292685,-1066.5618071556091,0.0,1292,-0.016012542,-0.0,0.016012542,0.001756906509399414,0.11859703063964844,12.935064792633057,-0.23603754238705243,7.2791928456220125,1,-1066.5618071556091,0.010410518,0.0063153226,-1066.5618071556091,18.187325954437256
-816.7003406171284,1.1208407,0.8153983344976872,25207.4492790699,20.838634,0.0,3.0368087,-1087.2518997192383,0.0,1293,-0.020087782,-3.1789146e-08,0.02008775,0.0017766952514648438,0.11455059051513672,12.807725429534912,0.9973967443536242,7.285078529413017,1,-1087.2518997192383,0.00088344066,0.0068687745,-1087.2518997192383,17.95346236228943
-834.1682962978311,1.1539599,0.896669602518111,25225.42620420456,22.073904,0.0,3.094396,-1105.240852355957,0.0,1294,-0.02412014,6.357829e-08,0.024120204,0.0017275810241699219,0.1146383285522461,12.719779014587402,0.9802138427187053,5.517494504394671,1,-1105.240852355957,8.674232e-05,0.0081581455,-1105.240852355957,17.97148585319519
-824.3257119634034,1.132175,0.8369739617041658,25243.591361045837,21.233192,0.0,3.0555656,-1095.1615924835205,0.0,1295,-0.02266922,3.1789146e-08,0.022669252,0.001600503921508789,0.10597848892211914,12.96192741394043,0.9315136220892979,6.603917569005646,1,-1095.1615924835205,3.0730265e-05,0.0068247966,-1095.1615924835205,18.16115665435791
-828.1354062078804,1.1848518,0.9073652587422552,25261.620800971985,23.31295,0.0,3.149009,-1099.1470222473145,0.0,1296,-0.0022955576,-0.0,0.0022955576,0.001729726791381836,0.10852956771850586,12.837547779083252,0.9967727514949353,6.869192365774847,1,-1099.1470222473145,2.6647092e-05,0.009242329,-1099.1470222473145,18.025283813476562
-820.5716119217601,1.1875712,0.9205533016446249,25279.713737249374,23.39307,0.0,3.1524398,-1089.939067363739,0.0,1297,-0.002317969,-0.0,0.002317969,0.0017409324645996094,0.11257147789001465,12.834044933319092,0.9981503157845144,7.724650427470677,1,-1089.939067363739,3.5995807e-05,0.00051088654,-1089.939067363739,18.088362455368042
-465.4181113929559,1.1806979,0.7357216331859167,25303.321351528168,23.121542,0.0,3.1407647,-580.9801571369171,413.70356822013855,1298,-0.0019510463,-2.9802322e-08,0.0019510165,0.0019583702087402344,0.12030887603759766,18.32739806175232,0.22452534690626869,3.2682298788388753,2,-994.6837253570557,0.00013244148,0.0021686007,-167.27658891677856,23.60045027732849
-672.9313814779541,1.1801703,0.9253591537633056,25331.33153104782,23.115417,0.0,3.1404998,-863.5170750617981,199.528422832489,1299,-0.0029488998,-1.824632e-08,0.0029488816,0.0028107166290283203,0.18569350242614746,22.792930364608765,-19.111097421484295,6.25085899959094,2,-1063.045497894287,0.002927898,0.0011987118,-663.9886522293091,28.00627374649048
-763.3339309749806,1.1871992,0.9684787331080712,25360.42098546028,23.359013,0.0,3.1509829,-988.4147298336029,104.22204184532166,1300,-0.023061875,-0.0,0.023061875,0.002877473831176758,0.18160367012023926,23.820513486862183,0.8852510177928742,5.419578121290798,2,-1092.6367716789246,6.723305e-05,0.008178151,-884.1926879882812,29.08528423309326
nan,1.2035893,nan,25378.385998487473,23.993216,0.0,3.177771,nan,nan,1301,nan,nan,nan,0.0016224384307861328,0.10268926620483398,12.840488195419312,nan,nan,1,nan,0.0039852997,0.0,nan,17.960951328277588
-802.5583475798254,1.2035893,nan,25396.451071977615,23.993216,0.0,3.177771,-1073.3971401453018,0.0,1302,nan,nan,nan,0.0017268657684326172,0.10099649429321289,12.783575773239136,nan,6.302748193646285,1,-1073.3971401453018,0.01621417,0.0,-1073.3971401453018,18.06098508834839
-800.1254019118766,1.2035893,0.7542878758994509,25414.549439907074,23.993216,0.0,3.177771,-1066.2566919326782,0.0,1303,-0.03082362,-7.947286e-09,0.030823613,0.0016739368438720703,0.1075279712677002,12.83689284324646,0.9989269662354904,7.699854219754575,1,-1066.2566919326782,0.00038119708,0.0071307295,-1066.2566919326782,18.094438791275024
-833.0265685776458,1.1909767,0.9010789261933764,25432.5931763649,23.478369,0.0,3.1560795,-1104.0402851104736,0.0,1304,-0.05792017,3.1789146e-08,0.057920203,0.0017120838165283203,0.10757660865783691,12.78818154335022,0.9323204645794039,5.680021437463964,1,-1104.0402851104736,1.1455717e-05,0.006752787,-1104.0402851104736,18.039633989334106
-788.8868888371952,1.184146,0.8112406129569,25450.524728775024,23.264482,0.0,3.1469278,-1055.2467577457428,0.0,1305,-0.036813546,-4.7683717e-08,0.036813498,0.0015692710876464844,0.105377197265625,12.768259286880493,0.9975049710739292,8.73626003444539,1,-1055.2467577457428,0.03694054,0.008841366,-1055.2467577457428,17.925763607025146
-783.0134659903036,1.1705481,0.8576447101302233,25468.44536137581,22.634535,0.0,3.1194768,-1050.6793584823608,0.0,1306,-0.028559145,-0.0,0.028559145,0.001523733139038086,0.10024595260620117,12.666154623031616,0.8553189875587048,6.272631367830755,1,-1050.6793584823608,0.006220355,0.006747871,-1050.6793584823608,17.916625261306763
-786.4346785586632,1.1871809,0.783442211102641,25486.50084733963,23.4163,0.0,3.1534324,-1054.1080694198608,0.0,1307,-0.0093950275,-0.0,0.0093950275,0.0015635490417480469,0.10658574104309082,12.82473874092102,0.9949257823372039,7.122805845126157,1,-1054.1080694198608,0.00068709115,0.004349574,-1054.1080694198608,18.05127477645874
-737.6483437099704,1.1881299,0.9117112249144532,25504.802137851715,23.45439,0.0,3.1550577,-989.3537333011627,0.0,1308,-0.0130524,-0.0,0.0130524,0.0016362667083740234,0.11716222763061523,13.058054685592651,0.728714958659749,13.3591288740604,1,-989.3537333011627,0.044210643,0.004982257,-989.3537333011627,18.29739212989807
nan,1.189936,nan,25522.871506214142,23.515629,0.0,3.1576653,nan,nan,1309,nan,nan,nan,0.0016193389892578125,0.11039590835571289,12.893455743789673,nan,nan,1,nan,0.0057222033,0.0,nan,18.065375804901123
nan,1.189936,nan,25541.00377035141,23.515629,0.0,3.1576653,nan,nan,1310,nan,nan,nan,0.00164794921875,0.10524177551269531,12.877887725830078,nan,nan,1,nan,0.0027221232,0.0,nan,18.128192901611328
-773.1869791156882,1.1899362,nan,25571.988262176514,23.515612,0.0,3.1576645,-1025.537756204605,38.168018102645874,1311,nan,nan,nan,0.003355264663696289,0.21533417701721191,25.613465070724487,nan,9.949653604270434,2,-1063.705774307251,0.0076542473,0.0,-987.3697381019592,30.98055934906006
-807.8210330832503,1.189936,0.8315497789623947,25590.0567381382,23.515629,0.0,3.1576653,-1078.48832321167,0.0,1312,-0.020151742,-1.5894573e-08,0.020151725,0.001667022705078125,0.1077423095703125,12.83628797531128,0.9981241428840175,6.9495602207717,1,-1078.48832321167,0.005170187,0.007855943,-1078.48832321167,18.06428027153015
-816.6024053880901,1.1843745,0.9283935391827346,25608.301222085953,23.349134,0.0,3.15056,-1087.1821236610413,0.0,1313,-0.031347815,-0.0,0.031347815,0.0016946792602539062,0.10823178291320801,13.006645679473877,0.9876921900368606,9.053900065035716,1,-1087.1821236610413,0.00040492282,0.0069961245,-1087.1821236610413,18.240368366241455
-821.1062931808017,1.199757,0.7989986470551818,25626.291443824768,23.823833,0.0,3.1706865,-1091.7800812721252,0.0,1314,-0.069241494,-0.0,0.069241494,0.001613616943359375,0.10497045516967773,12.689084768295288,0.9850406051123907,6.905228664570164,1,-1091.7800812721252,0.0005313612,0.0065794145,-1091.7800812721252,17.985555171966553
nan,1.2254193,nan,25650.04056406021,24.863844,0.0,3.2134147,nan,nan,1315,nan,nan,nan,0.0019443035125732422,0.11962270736694336,18.582334518432617,nan,nan,2,nan,0.00013919678,0.0,nan,23.744979858398438
-819.5893950338234,1.2254193,nan,25668.236943483353,24.863838,0.0,3.2134144,-1090.0058960914612,0.0,1316,nan,nan,nan,0.0016918182373046875,0.1031193733215332,12.982583045959473,nan,6.530725980646026,1,-1090.0058960914612,0.0002219879,0.0,-1090.0058960914612,18.19075918197632
nan,1.2254193,nan,25686.2112929821,24.863838,0.0,3.2134144,nan,nan,1317,nan,nan,nan,0.0016469955444335938,0.10641336441040039,12.633400917053223,nan,nan,1,nan,0.0002503849,0.0,nan,17.96872854232788
-786.3779872326421,1.2254193,nan,25704.378499031067,24.863838,0.0,3.2134144,-1054.7206168174744,0.0,1318,nan,nan,nan,0.001672506332397461,0.11225366592407227,12.929720640182495,nan,8.999986537365702,1,-1054.7206168174744,0.002947837,0.0,-1054.7206168174744,18.163349866867065
-767.9418847356418,1.2254193,0.8758930928072833,25722.656629562378,24.863838,0.0,3.2134144,-1034.9856605529785,0.0,1319,-0.0020074209,-3.1789146e-08,0.002007389,0.0017054080963134766,0.11437463760375977,13.089333057403564,0.9791694158002631,10.685870586688443,1,-1034.9856605529785,0.008035963,0.00041364456,-1034.9856605529785,18.274284839630127
nan,1.2187152,nan,25740.68624162674,24.633852,0.0,3.2041216,nan,nan,1320,nan,nan,nan,0.001611471176147461,0.10564732551574707,12.797187089920044,nan,nan,1,nan,0.00023219743,0.0,nan,18.02567410469055
-833.7384948571598,1.2187152,nan,25758.653102874756,24.633852,0.0,3.2041216,-1104.7965965270996,0.0,1321,nan,nan,nan,0.0016219615936279297,0.10005402565002441,12.63619875907898,nan,5.830076383248283,1,-1104.7965965270996,0.00019654671,0.0,-1104.7965965270996,17.961052894592285
-831.5518941145307,1.2187152,0.870888440691176,25776.66609954834,24.633852,0.0,3.2041216,-1102.5171251296997,0.0,1322,-0.006024011,3.1789146e-08,0.0060240426,0.0017032623291015625,0.10307788848876953,12.79038143157959,0.9980942464176492,6.447114699411282,1,-1102.5171251296997,2.9499282e-05,0.008609293,-1102.5171251296997,18.008912086486816
-822.2611800464268,1.2159228,0.8112785658210847,25794.673281669617,24.523672,0.0,3.1996388,-1092.5574083328247,0.0,1323,-0.016103236,-3.1789146e-08,0.016103204,0.0016219615936279297,0.10739755630493164,12.911646604537964,0.9964880827707355,9.399737558260076,1,-1092.5574083328247,0.00019559385,0.0060956716,-1092.5574083328247,18.00302815437317
-809.167424364393,1.2260115,0.9155992148074205,25812.749443292618,25.01229,0.0,3.2193673,-1078.4096851348877,0.0,1324,-0.050388463,-0.0,0.050388463,0.0016467571258544922,0.10880041122436523,12.797019481658936,0.9832061570335551,7.332825823240374,1,-1078.4096851348877,7.260575e-05,0.008270538,-1078.4096851348877,18.07205367088318
-820.136965194617,1.241341,0.8822919650245741,25830.67328095436,25.536205,0.0,3.2400973,-1090.691514968872,0.0,1325,-0.0052882195,6.357829e-08,0.0052882833,0.0018527507781982422,0.10410094261169434,12.735377073287964,0.998492530420294,6.86905291377805,1,-1090.691514968872,3.4160254e-05,0.0033612251,-1090.691514968872,17.919660091400146
nan,1.2445992,nan,25848.87901854515,25.653101,0.0,3.2446644,nan,nan,1326,nan,nan,nan,0.0016961097717285156,0.11310148239135742,13.039790868759155,nan,nan,1,nan,0.004137957,0.0,nan,18.201341152191162
