AbsLearnSignal,ItrTime,Time,MeanKL,Entropy,Iteration,LossAfter,NumTrajs,MaxReturn,ProcessExecTime,EnvExecTime,AveragePolicyStd,MinReturn,AverageReturn,LossBefore,PolicyExecTime,dLoss,StdReturn,Perplexity,AverageDiscountedReturn,ExplainedVariance,MeanKLBefore
0.7102854214,54.1374971867,18660.9473595619,0.008926212,2.8752887,570,-0.03456319,3,-305.6969662402,0.0054306984,48.8976602554,1.031189,-363.6255440641,-333.0189434838,5.7798445E-08,0.198621273,0.03456325,23.7630188181,17.730543,-263.3286882145,-3.690302425,0
0.7666897175,27.9643599987,18688.962018013,0.0076313578,2.8762581,571,-0.055673763,1,-310.3642194252,0.0025086403,22.8382396698,1.0311275,-310.3642194252,-310.3642194252,-1.4305114E-08,0.1021792889,0.05567375,0,17.74774,-232.4464742375,0.9265020177,0
0.8903550195,45.5822198391,18734.5945239067,0.0052524097,2.8765204,572,-0.052348215,3,-262.803691914,0.0039179325,40.2997992039,1.0312679,-381.2297901725,-321.6989939186,-2.5774982E-08,0.1447708607,0.05234819,48.3493404084,17.752394,-266.136818789,-5.263991142,0
0.8233942199,45.3281152248,18779.9717745781,0.006281838,2.8835404,573,-0.04907953,3,-226.1113979665,0.0038888454,40.1150078773,1.0344219,-362.3936605104,-305.1643737997,1.2887491E-08,0.1500284672,0.04907954,57.7374449626,17.877455,-250.9982829454,0.9064210574,0
nan,41.8317527771,18821.8511984348,0,2.8789732,574,nan,2,nan,0.003775835,36.4520611763,1.0338358,nan,nan,nan,0.1516225338,nan,nan,17.795992,nan,nan,0
nan,44.3136358261,18866.2107243538,0,2.8789732,575,nan,3,-260.7448468698,0.0039618015,39.1240780354,1.0338356,-431.17963621,-330.2321050073,nan,0.1425812244,nan,73.0493711603,17.795992,-268.3772360271,nan,0
0.8453621112,27.0918397903,18893.3605155945,0.009099508,2.878973,576,-0.053397756,1,-650.249691207,0.0024545193,21.8790714741,1.0338358,-650.249691207,-650.249691207,-1.9073486E-08,0.0883681774,0.053397737,0,17.795988,-410.9384288368,-41.8619503321,0
0.872532295,45.4588127136,18938.8823111057,0.009375077,2.8703444,577,-0.05941902,3,-282.0855470946,0.0039122105,40.2259373665,1.0269593,-353.9388370749,-321.3243224527,-2.6761269E-08,0.1391813755,0.059418995,29.7056048917,17.643093,-261.8729419053,-0.9217540575,0
0.8223455,26.7723376751,18965.7024784088,0.00725201,2.870247,578,-0.03803997,1,-640.8581870525,0.0024585724,21.5998828411,1.026857,-640.8581870525,-640.8581870525,-9.536743E-09,0.0926680565,0.03803996,0,17.641373,-413.523060765,-24.5937769332,0
0.7805346564,27.1664657593,18992.9284045696,0.009584657,2.907824,579,-0.089307606,1,-563.2591864911,0.0026710033,21.9828822613,1.0460646,-563.2591864911,-563.2591864911,4.7683715E-09,0.0935399532,0.08930761,0,18.316898,-368.9235725124,0.9688133846,0
0.9002047805,39.5123357773,19032.4938533306,0.008452297,2.913113,580,-0.059984677,2,-237.9533466045,0.0037765503,34.3848757744,1.0475192,-563.651224644,-400.8022856243,0,0.1303083897,0.059984677,162.8489390198,18.414034,-283.6178302196,0.3038497486,0
0.8582319748,39.2588915825,19071.7976355553,0.009955198,2.8973577,581,-0.116112456,2,-221.5601638063,0.0035500526,34.1079239845,1.0409372,-519.3777409842,-370.4689523952,6.716016E-09,0.136441946,0.11611246,148.9087885889,18.126186,-271.1319361982,-0.3835045081,0
0.8770761456,32.8248860836,19104.6754436493,0.00948939,2.9151933,582,-0.08045832,2,-305.2071318411,0.0028347969,27.6554162502,1.051292,-312.0343556918,-308.6207437664,9.258974E-09,0.1028003693,0.08045833,3.4136119253,18.45238,-250.1391922648,-39.6917595561,0
0.7820698497,39.3684806824,19144.1007943153,0.0076829377,2.8837845,583,-0.030730426,2,-227.7594747176,0.0035126209,34.0869295597,1.0400985,-351.4656784138,-289.6125765657,0,0.1383702755,0.030730426,61.8531018481,17.881819,-226.0137637766,-18.7212268388,0
0.8799329217,26.9962730408,19171.1439890862,0.0078087826,2.9293115,584,-0.100124456,1,-518.5291171746,0.002436161,21.8005201817,1.066738,-518.5291171746,-518.5291171746,4.053116E-08,0.0902204514,0.10012449,0,18.71474,-364.1558195178,0.7490360675,0
0.8777757405,33.3201408386,19204.5102682114,0.0088576,2.943212,585,-0.04918172,2,-267.0219182217,0.0029556751,28.0568716526,1.0728489,-422.0238886116,-344.5229034166,7.3796227E-09,0.1039812565,0.049181726,77.500985195,18.976702,-280.3855739584,0.8432153034,0
0.7397135638,41.0305614471,19245.5921738148,0.008251625,2.9246082,586,-0.047324628,2,-304.0938557618,0.0037248135,35.801274538,1.0633903,-534.1512597678,-419.1225577648,7.578869E-08,0.145660162,0.047324702,115.028702003,18.626926,-297.5247279837,-13.7520272584,0
0.7800038534,38.942445755,19284.5947229862,0.0077424883,2.9647942,587,-0.07736938,2,-237.5949902889,0.0035161972,33.8043034077,1.0830026,-500.5950065703,-369.0949984296,2.0435879E-08,0.1346900463,0.0773694,131.5000081407,19.39071,-277.1389087089,-8.4005131769,0
0.9180173414,26.9487864971,19311.6062269211,0.008931753,2.9762516,588,-0.04154951,1,-461.019370327,0.002468586,21.7719006538,1.0886469,-461.019370327,-461.019370327,-9.536743E-09,0.1006083488,0.0415495,0,19.614157,-316.6114142978,0.9881894845,0
0.8948657101,40.7018098831,19352.3561518192,0.006724041,2.9394667,589,-0.07058598,2,-277.7542968527,0.0037491322,35.4407594204,1.0656457,-522.6944586191,-400.2243777359,-4.4803492E-08,0.1450109482,0.07058594,122.4700808832,18.905762,-294.9893626344,0.4948833821,0
0.9223664674,26.9413273335,19379.3445105553,0.00972157,2.9595394,590,-0.04091743,1,-617.6307579968,0.0024633408,21.7387084961,1.0750662,-617.6307579968,-617.6307579968,7.152558E-08,0.0956246853,0.0409175,0,19.289085,-409.7736592284,0.9284514134,0
0.8386809459,52.5932018757,19431.9851136208,0.007430446,2.9608636,591,-0.036011938,3,-225.0966045063,0.004950285,47.2375543118,1.0759007,-363.4885003778,-281.4001089509,2.0619986E-08,0.1848549843,0.03601196,59.3673563964,19.314644,-226.412656756,-0.2295626571,0
0.9307304259,27.1373102665,19459.1697697639,0.007968637,2.940921,592,-0.04551189,1,-550.4995963728,0.002594471,21.8484795094,1.0688397,-550.4995963728,-550.4995963728,9.536743E-09,0.1004078388,0.0455119,0,18.933277,-369.3814501227,-3.1530410515,0
0.7823944598,32.8715794086,19492.0953938961,0.006959018,2.9711497,593,-0.052457478,2,-304.9390025465,0.0027732849,27.7587966919,1.0863723,-324.5706114309,-314.7548069887,-0.000000055,0.0968408585,0.052457422,9.8158044422,19.514341,-252.7402304723,0.8511696055,0
0.7487700334,40.549249649,19532.6985275745,0.0065619466,2.9647849,594,-0.054924995,2,-259.4359547515,0.0037760735,35.3585791588,1.0823646,-730.7670081213,-495.1014814364,0,0.1423153877,0.054924995,235.6655266849,19.390532,-342.7498411763,-4.7209267798,0
0.8106107766,40.6447782516,19573.3955991268,0.0075928285,2.9743197,595,-0.07460494,2,-405.4560945771,0.0038225651,35.4153389931,1.0888188,-747.7774034762,-576.6167490266,0,0.1492915154,0.07460494,171.1606544495,19.576302,-408.3498992514,0.8979218049,0
0.8122187662,44.9273676872,19618.3805060387,0.0063581746,2.9536867,596,-0.067575745,3,-219.9242401458,0.0036609173,39.6720712185,1.0792549,-437.6915796664,-316.385075886,0.000000053,0.1428849697,0.0675758,90.6224179613,19.176521,-257.7539567951,-12.8447414081,0
0.8692454184,44.284932375,19662.712644577,0.0073736603,2.998116,597,-0.056173533,3,-302.2180080091,0.0039215088,39.103307724,1.1062248,-358.333154779,-324.3114197326,0,0.1431725025,0.056173533,24.4123069676,20.047731,-266.6592083897,0.6565123867,0
0.7804220278,26.9244232178,19689.6948583126,0.009582154,2.989092,598,-0.07124424,1,-487.1016162773,0.0028104782,21.6585102081,1.106585,-487.1016162773,-487.1016162773,3.8146972E-08,0.0988647938,0.07124428,0,19.867638,-357.28093472,-18.741068607,0
0.8729497008,44.113730669,19733.8712835312,0.0066675544,3.0182424,599,-0.053851444,3,-235.7741264588,0.0038022995,38.8073041439,1.119856,-341.7457634517,-294.5357415152,-1.3527295E-08,0.1422598362,0.05385143,44.0270859013,20.455307,-246.483629569,0.087841968,0
0.7660626094,39.7489130497,19773.6772422791,0.009269841,3.019541,600,-0.03888466,2,-239.3459346896,0.0037975311,34.5823140144,1.1217904,-351.0468270141,-295.1963808519,0,0.1426827908,0.03888466,55.8504461623,20.48189,-229.4649567092,-5.315030674,0
0.724760704,43.5639796257,19817.2878353596,0.00817931,3.0094924,601,-0.048489396,3,-228.7906416906,0.0035963058,38.453977108,1.1248621,-315.2618892537,-260.2119490171,-2.8257016E-08,0.1261162758,0.048489366,39.0559716619,20.277105,-219.1775040478,-0.6334604038,0
0.8737929641,33.1441340446,19850.4843783379,0.006921037,3.0089986,602,-0.06304055,2,-280.4592926461,0.0026576519,27.9202001095,1.1250873,-418.325178477,-349.3922355616,-9.169946E-09,0.1033196449,0.06304054,68.9329429155,20.267096,-282.2701327902,0.4442458426,0
0.8242426965,40.9970521927,19891.5353212357,0.006993739,3.0276456,603,-0.016436469,2,-248.3738985889,0.0038936138,35.8116180897,1.1348301,-579.8106009893,-414.0922497891,-5.052579E-08,0.1421611309,0.016436419,165.7183512002,20.64856,-295.1060357128,-0.4458559949,0
0.8503090908,28.0810208321,19919.6621773243,0.008037019,3.0215883,604,-0.06144217,1,-323.4051754938,0.0026049614,22.8076076508,1.1316005,-323.4051754938,-323.4051754938,4.2915346E-08,0.0945513248,0.061442215,0,20.523865,-244.654029607,-1.2620595396,0
0.9306796992,44.6472740173,19964.3606872559,0.009547129,2.98582,605,-0.09196553,3,-234.9837588332,0.0036344528,39.532184124,1.1136404,-314.1863235236,-276.6800989969,8.730821E-08,0.1309177876,0.091965616,32.4697743055,19.802734,-229.6338002928,0.3982587999,0
0.7925831324,43.235414505,20007.6419694424,0.009227348,3.0398362,606,-0.09307942,3,-219.7957801805,0.0036337376,38.0935907364,1.1392051,-271.5766504851,-241.5452227211,5.3778628E-08,0.1242978573,0.09307947,21.9356345065,20.90182,-204.3923192404,0.9553285754,0
0.8254305041,32.5720741749,20040.2619338036,0.008515251,3.039865,607,-0.07711062,2,-366.3179840078,0.002771616,27.31372118,1.1460738,-390.2739537695,-378.2959688886,-4.5413064E-09,0.0974040031,0.07711061,11.9779848809,20.902422,-303.6253986282,0.31638992,0
0.8942081645,27.6785564423,20067.987539053,0.006721977,3.0242722,608,-0.031199493,1,-388.5180454188,0.0025472641,22.4585363865,1.1398212,-388.5180454188,-388.5180454188,0,0.0990011692,0.031199493,0,20.579021,-281.0540818894,0.2289227311,0
0.8772677479,40.1289474964,20108.1824548244,0.0064791716,3.0145829,609,-0.10780411,2,-371.9287603675,0.0040106773,34.9193856716,1.1383841,-514.0051580737,-442.9669592206,4.5788997E-08,0.1443653107,0.10780416,71.0381988531,20.380589,-329.9689682976,0.7118957967,0
0.8497453648,27.6769123077,20135.9161117077,0.009216595,3.0334208,610,-0.054064304,1,-332.025962774,0.0027856827,22.5407888889,1.1504757,-332.025962774,-332.025962774,2.8610229E-08,0.0999670029,0.054064333,0,20.768154,-244.3999123462,0.2638087917,0
0.8553500274,26.9807672501,20162.9502239227,0.008041373,3.073204,611,-0.0767994,1,-675.9200235836,0.0023777485,21.6919612885,1.173358,-675.9200235836,-675.9200235836,1.4305114E-08,0.0938208103,0.076799415,0,21.611034,-462.6878504594,-1.9323757184,0
0.8969978304,44.7324695587,20207.7330861092,0.005394806,3.046629,612,-0.032772418,3,-241.86723289,0.0037891865,39.5387728214,1.160776,-302.5196947688,-273.7613753213,-5.2616514E-08,0.1536643505,0.032772366,24.8603475751,21.044283,-227.9782306697,0.6439419756,0
0.7386503362,53.8179402351,20261.5973837376,0.009587031,3.040303,613,-0.05388905,3,-233.5712209628,0.0050358772,48.4513604641,1.1539778,-407.8122545176,-320.8631901181,0,0.204177618,0.05388905,71.1340173256,20.91158,-252.7736080584,-333.9469042829,0
0.8950419708,33.0261192322,20294.6692750454,0.009389286,3.0928273,614,-0.11792365,2,-300.5639681414,0.0028452873,27.7410900593,1.1871219,-349.8767000293,-325.2203340854,0,0.1031076908,0.11792365,24.6563659439,22.039303,-264.6043130844,-0.2157691027,0
nan,43.8310482502,20338.5478446484,0,3.1540887,615,nan,3,nan,0.0035581589,38.5141916275,1.2202567,nan,nan,nan,0.1357800961,nan,nan,23.431675,nan,nan,0
nan,40.9729127884,20379.5688445568,0,3.154089,616,nan,2,-503.2106619904,0.0038423538,35.6266462803,1.2202567,-568.9755976469,-536.0931298186,nan,0.1469800472,nan,32.8824678283,23.43168,-375.801117911,nan,0
0.8752349107,32.4396424294,20412.0571050644,0.009964106,3.1540887,617,-0.075493634,2,-305.7308673389,0.0026438236,27.1943128109,1.2202567,-348.0907989221,-326.9108331305,-6.077337E-08,0.0980570316,0.075493574,21.1799657916,23.431675,-269.2768777863,0.0436632693,0
0.8281757023,26.8750317097,20438.9813165665,0.009846054,3.176982,618,-0.07213695,1,-438.8228836589,0.0024154186,21.7930040359,1.2290014,-438.8228836589,-438.8228836589,-1.9073486E-08,0.0916492939,0.07213693,0,23.974289,-301.3532052473,0.8344691501,0
0.9681678029,33.1007387638,20472.1371688843,0.0067427536,3.2131581,619,-0.081194796,2,-263.4146896766,0.0027525425,27.98067379,1.2524463,-455.3277225866,-359.3712061316,4.456422E-08,0.1072525978,0.08119484,95.956516455,24.857466,-282.0657439103,0.4178049536,0
0.8285554217,47.3902482986,20519.5746464729,0.0064868117,3.2320895,620,-0.04253018,3,-58.5463237616,0.0040807724,42.067937851,1.2659743,-619.5940092376,-320.7148879662,0,0.1523067951,0.04253018,230.5130149538,25.332535,-226.8527439389,-3.2478936928,0
0.8444382566,27.9019441605,20547.5247645378,0.007230524,3.2237277,621,-0.09770415,1,-368.7741058956,0.0024785995,22.7083058357,1.256792,-368.7741058956,-368.7741058956,9.536743E-09,0.1026682854,0.09770416,0,25.121592,-267.0331220597,-3.704853911,0
0.813646903,33.1007623672,20580.6783435345,0.007600005,3.2349842,622,-0.07288052,2,-311.6469449269,0.0027606487,27.7965559959,1.2648833,-327.6576456568,-319.6522952918,-5.4495676E-08,0.097294569,0.07288047,8.0053503649,25.40597,-257.2604666685,0.8278362704,0
0.8273663918,26.8726069927,20607.6077551842,0.008876698,3.2126648,623,-0.032083455,1,-584.2829158178,0.0024597645,21.7485086918,1.2498112,-584.2829158178,-584.2829158178,9.536743E-09,0.0980768204,0.032083467,0,24.845207,-374.8993933437,-43.0133213122,0
0.8129263756,32.7061564922,20640.3627195358,0.005742225,3.2152135,624,-0.05309417,2,-265.3852894494,0.0026776791,27.4750881195,1.2510073,-308.355791296,-286.8705403727,9.258974E-09,0.1009950638,0.05309418,21.4852509233,24.90861,-236.0362423653,0.5913300953,0
0.7948658235,46.2029299736,20686.6267461777,0.0050573004,3.2486687,625,-0.07468234,3,-58.9680473108,0.0037834644,40.8818042278,1.2729373,-343.8429101592,-212.3870470925,-2.5774982E-08,0.156976223,0.07468232,117.3320257545,25.756027,-171.0123715559,-0.8623440955,0
0.8878345257,40.5094442368,20727.1805412769,0.009665321,3.285172,626,-0.058856826,2,-293.0099912176,0.0038378239,35.3830094337,1.3005719,-696.7640588571,-494.8870250373,-2.5262896E-08,0.1426253319,0.0588568,201.8770338198,26.71358,-346.7214655272,-2.0208143516,0
0.7631014997,26.8660254478,20754.0939881802,0.0068546315,3.281193,627,-0.06722433,1,-766.2396705559,0.0026979446,21.7095122337,1.2980292,-766.2396705559,-766.2396705559,2.3841857E-09,0.0959632397,0.06722433,0,26.607496,-488.9198702601,0.9350270096,0
0.8399180486,39.8534574509,20793.9996697903,0.008132127,3.2707958,628,-0.032722037,2,-249.5735274924,0.0037431717,34.7113871574,1.2926246,-473.0674571111,-361.3204923017,-1.31541285E-08,0.1323080063,0.032722022,111.7469648094,26.332287,-266.2296900763,-0.7985645005,0
0.8557802911,28.0579705238,20822.1042962074,0.009952021,3.2533267,629,-0.057725944,1,-345.2938935675,0.0024299622,22.8966729641,1.2797499,-345.2938935675,-345.2938935675,5.2452087E-08,0.097266674,0.057725996,0,25.876278,-256.8999090498,0.6520092182,0
0.7370075364,33.7931485176,20855.9560894966,0.0086457655,3.2805774,630,-0.10156762,2,-258.4584289835,0.0028135777,28.672068119,1.2945079,-283.5729911062,-271.0157100448,0.000000009,0.1081542969,0.101567626,12.5572810614,26.591122,-223.8600794117,-1.7552019648,0
0.8346790862,27.7361857891,20883.7473628521,0.0044478658,3.2701843,631,-0.020124044,1,-355.0146232712,0.0024313927,22.5114822388,1.296659,-355.0146232712,-355.0146232712,0,0.1031348705,0.020124044,0,26.316189,-269.8914500211,-13.5997982501,0
0.8739285862,26.5893521309,20910.3845059872,0.0056455135,3.287452,632,-0.020272769,1,-969.2654613292,0.0024468899,21.3499734402,1.310765,-969.2654613292,-969.2654613292,-3.8146972E-08,0.094779253,0.020272732,0,26.774555,-611.9217991544,0.4316325322,0
0.8544088734,52.7762269974,20963.213778019,0.00808706,3.279442,633,-0.05064469,3,-215.3550057541,0.0050492287,47.4892363548,1.2933729,-561.0645756146,-376.923349298,-0.00000002,0.1900413036,0.05064467,142.0350378153,26.56095,-285.8414714058,-0.992013969,0
0.8473035565,41.2663528919,21004.5278754234,0.007697022,3.2746108,634,-0.037627727,2,-323.9594869259,0.00385952,36.0593147278,1.2903211,-377.5206309225,-350.7400589242,4.9865324E-08,0.1562447548,0.037627775,26.7805719983,26.432934,-269.957287384,0.0920844723,0
0.9044184312,33.4803500175,21038.0586938858,0.008466672,3.2957006,635,-0.042441588,2,-278.1278288852,0.0027813911,28.2467358112,1.3004935,-282.7196185648,-280.423723725,3.633045E-08,0.1034793854,0.042441625,2.2958948398,26.996319,-229.4934548754,0.8714413596,0
0.861148317,26.9686608315,21065.0738039017,0.009826964,3.3008173,636,-0.060156077,1,-493.7442101268,0.0026755333,21.7871456146,1.3007147,-493.7442101268,-493.7442101268,-1.9073486E-08,0.0954763889,0.06015606,0,27.134806,-337.2862192551,-1.5907751027,0
0.825115294,42.4978356361,21107.6181716919,0.006736765,3.3037345,637,-0.036532085,3,-213.3278178435,0.0034599304,37.3447060585,1.2953433,-435.2508338748,-291.9533389029,2.7299837E-08,0.1314945221,0.03653211,101.4866310355,27.21408,-242.5188824623,0.7157214956,0
0.7702772805,42.3237345219,21149.9904680252,0.007970132,3.2848666,638,-0.06267835,3,-208.3394861081,0.0035777092,37.098243475,1.2852569,-323.2538627787,-271.0328273551,-0.000000033,0.1228086948,0.06267832,47.4944234154,26.705421,-228.7407494491,0.8169058636,0
0.813737605,50.3598003387,21200.4002521038,0.006561504,3.3039699,639,-0.031986985,3,-228.8584003641,0.0046977997,45.0775063038,1.2988789,-806.4118665948,-428.9052998425,0,0.1721551418,0.031986985,267.096676281,27.220486,-312.7626497078,0.4614195841,0
0.811162025,26.8694264889,21227.3164646626,0.008958827,3.2813318,640,-0.058320414,1,-618.0494941813,0.0026190281,21.6795749664,1.2888316,-618.0494941813,-618.0494941813,3.576279E-08,0.0899598598,0.05832045,0,26.611189,-403.1014927627,-0.1063268535,0
0.9146973215,39.7308943272,21267.0941329002,0.008889254,3.2848413,641,-0.052854735,2,-304.7067574079,0.0036988258,34.5501265526,1.2863137,-483.2878460842,-393.9973017461,-1.31541285E-08,0.132614851,0.05285472,89.2905443381,26.704746,-287.148445514,0.3955455737,0
0.9327380596,26.802533865,21293.9467141628,0.0066048168,3.2817054,642,-0.057325516,1,-551.3284474148,0.002641201,21.6945257187,1.2835957,-551.3284474148,-551.3284474148,7.152557E-09,0.0991215706,0.057325523,0,26.621134,-373.7493324121,0.259179655,0
0.8626420092,39.4254395962,21333.4269380569,0.008825438,3.2341235,643,-0.05129065,2,-222.380614745,0.0037136078,34.2431697845,1.2579885,-340.9685846366,-281.6745996908,2.7642734E-08,0.1291863918,0.051290676,59.2939849458,25.384111,-223.2017781944,-0.9248689166,0
0.7643041605,39.8442702293,21373.3160803318,0.007241679,3.258133,644,-0.07264936,2,-233.8909014409,0.0035452843,34.6471202374,1.2808385,-333.9804335884,-283.9356675146,1.3721933E-08,0.1370918751,0.072649375,50.0447660737,26.000946,-224.83959818,0.3096892465,0
0.7570203823,53.8482518196,21427.2139000893,0.0065084,3.2415702,645,-0.03229956,3,-210.8172600857,0.0051822662,48.6181643009,1.2684617,-336.0068879589,-271.3174025456,0.000000005,0.1882231236,0.032299563,51.1942293463,25.573847,-218.8565609784,0.7092668825,0
